away_team,away_team_score,date,game_id,home_team,home_team_score,note,season,year
bal,5,"Tue, Mar 28",370328115,atl,4,,Preseason,2017
bal,6,"Wed, Mar 29",370329130,tb,15,,Preseason,2017
tor,2 F/11,"Mon, Apr 3",370403101,bal,3,,Regular Season,2017
tor,1,"Wed, Apr 5",370405101,bal,3,,Regular Season,2017
nyy,5,"Fri, Apr 7",370407101,bal,6,,Regular Season,2017
nyy,4,"Sat, Apr 8",370408101,bal,5,,Regular Season,2017
nyy,7,"Sun, Apr 9",370409101,bal,3,,Regular Season,2017
bal,1,"Tue, Apr 11",370411102,bos,8,,Regular Season,2017
bal,12,"Wed, Apr 12",370412102,bos,5,,Regular Season,2017
bal,2,"Thu, Apr 13",370413114,tor,1,,Regular Season,2017
bal,6,"Fri, Apr 14",370414114,tor,4,,Regular Season,2017
bal,1,"Sat, Apr 15",370415114,tor,2,,Regular Season,2017
bal,11,"Sun, Apr 16",370416114,tor,4,,Regular Season,2017
bal,3,"Tue, Apr 18",370418117,cin,9,,Regular Season,2017
bal,2,"Wed, Apr 19",370419117,cin,0,,Regular Season,2017
bal,2,"Thu, Apr 20",370420117,cin,1 F/10,,Regular Season,2017
bos,0,"Fri, Apr 21",370421101,bal,2,,Regular Season,2017
bos,2,"Sat, Apr 22",370422101,bal,4,,Regular Season,2017
bos,6,"Sun, Apr 23",370423101,bal,2,,Regular Season,2017
tb,3,"Mon, Apr 24",370424101,bal,6,,Regular Season,2017
tb,2,"Tue, Apr 25",370425101,bal,0,,Regular Season,2017
tb,4 F/11,"Wed, Apr 26",370426101,bal,5,,Regular Season,2017
bal,11 F/10,"Fri, Apr 28",370428110,nyy,14,,Regular Season,2017
bal,4,"Sat, Apr 29",370429110,nyy,12,,Regular Season,2017
bal,7,"Sun, Apr 30",370430110,nyy,4 F/11,,Regular Season,2017
bal,5,"Mon, May 1",370501102,bos,2,,Regular Season,2017
bal,2,"Tue, May 2",370502102,bos,5,,Regular Season,2017
bal,2,"Wed, May 3",370503102,bos,4,,Regular Season,2017
bal,8,"Thu, May 4",370504102,bos,3,,Regular Season,2017
wsh,4,"Mon, May 8",370508101,bal,6,,Regular Season,2017
wsh,4 F/12,"Tue, May 9",370509101,bal,5,,Regular Season,2017
bal,6,"Wed, May 10",370510120,wsh,7,,Regular Season,2017
bal,,"Thu, May 11",,wsh,,postponed,Regular Season,2017
tor,3 F/10,"Fri, May 19",370519101,bal,5,,Regular Season,2017
tor,5,"Sat, May 20",370520101,bal,7,,Regular Season,2017
tor,3,"Sun, May 21",370521101,bal,1,,Regular Season,2017
bal,0,"Fri, May 26",370526118,hou,2,,Regular Season,2017
bal,2,"Sat, May 27",370527118,hou,5,,Regular Season,2017
bal,4,"Sun, May 28",370528118,hou,8,,Regular Season,2017
nyy,2,"Mon, May 29",370529101,bal,3,,Regular Season,2017
nyy,8,"Tue, May 30",370530101,bal,3,,Regular Season,2017
nyy,4,"Wed, May 31",370531101,bal,10,,Regular Season,2017
bos,5,"Thu, Jun 1",370601101,bal,7,,Regular Season,2017
bos,2,"Fri, Jun 2",370602101,bal,3,,Regular Season,2017
bos,5,"Sat, Jun 3",370603101,bal,2,,Regular Season,2017
bos,7,"Sun, Jun 4",370604101,bal,3,,Regular Season,2017
pit,5 F/10,"Tue, Jun 6",370606101,bal,6,,Regular Season,2017
pit,6 F/11,"Wed, Jun 7",370607101,bal,9,,Regular Season,2017
bal,1,"Thu, Jun 8",370608120,wsh,6,,Regular Season,2017
bal,2,"Fri, Jun 9",370609110,nyy,8,,Regular Season,2017
bal,3,"Sat, Jun 10",370610110,nyy,16,,Regular Season,2017
bal,3,"Sun, Jun 11",370611110,nyy,14,,Regular Season,2017
stl,11,"Fri, Jun 16",370616101,bal,2,,Regular Season,2017
stl,7,"Sat, Jun 17",370617101,bal,15,,Regular Season,2017
stl,5,"Sun, Jun 18",370618101,bal,8,,Regular Season,2017
bal,5,"Fri, Jun 23",370623130,tb,15,,Regular Season,2017
bal,8,"Sat, Jun 24",370624130,tb,3,,Regular Season,2017
bal,8,"Sun, Jun 25",370625130,tb,5,,Regular Season,2017
bal,3,"Tue, Jun 27",370627114,tor,1,,Regular Season,2017
bal,0,"Wed, Jun 28",370628114,tor,4,,Regular Season,2017
bal,2,"Thu, Jun 29",370629114,tor,0,,Regular Season,2017
tb,6,"Fri, Jun 30",370630101,bal,4 F/10,,Regular Season,2017
tb,10,"Sat, Jul 1",370701101,bal,3,,Regular Season,2017
tb,1,"Sun, Jul 2",370702101,bal,7,,Regular Season,2017
bal,1,"Mon, Jul 3",370703108,mil,8,,Regular Season,2017
bal,2,"Tue, Jul 4",370704108,mil,6,,Regular Season,2017
bal,0,"Wed, Jul 5",370705108,mil,4,,Regular Season,2017
chc,9,"Fri, Jul 14",370714101,bal,8,,Regular Season,2017
chc,10,"Sat, Jul 15",370715101,bal,3,,Regular Season,2017
chc,8,"Sun, Jul 16",370716101,bal,0,,Regular Season,2017
tex,1,"Mon, Jul 17",370717101,bal,3,,Regular Season,2017
tex,1,"Tue, Jul 18",370718101,bal,12,,Regular Season,2017
tex,2,"Wed, Jul 19",370719101,bal,10,,Regular Season,2017
tex,7,"Thu, Jul 20",370720101,bal,9,,Regular Season,2017
hou,8,"Fri, Jul 21",370721101,bal,7,,Regular Season,2017
hou,8,"Sat, Jul 22",370722101,bal,4,,Regular Season,2017
hou,7,"Sun, Jul 23",370723101,bal,9,,Regular Season,2017
bal,5,"Mon, Jul 24",370724130,tb,0,,Regular Season,2017
bal,4,"Tue, Jul 25",370725130,tb,5,,Regular Season,2017
bal,1,"Wed, Jul 26",370726130,tb,5,,Regular Season,2017
bal,2,"Fri, Jul 28",370728113,tex,8,,Regular Season,2017
bal,4,"Sat, Jul 29",370729113,tex,0,,Regular Season,2017
bal,10,"Sun, Jul 30",370730113,tex,6,,Regular Season,2017
bal,6,"Mon, Aug 7",370807103,laa,2,,Regular Season,2017
bal,2,"Tue, Aug 8",370808103,laa,3,,Regular Season,2017
bal,1,"Wed, Aug 9",370809103,laa,5,,Regular Season,2017
bal,7,"Thu, Aug 10",370810111,oak,2,,Regular Season,2017
bal,4,"Fri, Aug 11",370811111,oak,5,,Regular Season,2017
bal,12,"Sat, Aug 12",370812111,oak,5,,Regular Season,2017
bal,3,"Sun, Aug 13",370813111,oak,9,,Regular Season,2017
bal,11,"Mon, Aug 14",370814112,sea,3,,Regular Season,2017
bal,1,"Tue, Aug 15",370815112,sea,3,,Regular Season,2017
bal,6,"Wed, Aug 16",370816112,sea,7,,Regular Season,2017
laa,7,"Fri, Aug 18",370818101,bal,9,,Regular Season,2017
laa,5,"Sat, Aug 19",370819101,bal,1,,Regular Season,2017
laa,5,"Sun, Aug 20",370820101,bal,4,,Regular Season,2017
oak,3,"Mon, Aug 21",370821101,bal,7,,Regular Season,2017
oak,6,"Tue, Aug 22",370822101,bal,4,,Regular Season,2017
oak,7 F/12,"Wed, Aug 23",370823101,bal,8,,Regular Season,2017
bal,16,"Fri, Aug 25",370825102,bos,3,,Regular Season,2017
bal,7,"Sat, Aug 26",370826102,bos,0,,Regular Season,2017
bal,2,"Sun, Aug 27",370827102,bos,1,,Regular Season,2017
sea,6,"Mon, Aug 28",370828101,bal,7,,Regular Season,2017
sea,0,"Tue, Aug 29",370829101,bal,4,,Regular Season,2017
sea,7,"Wed, Aug 30",370830101,bal,8,,Regular Season,2017
tor,11,"Thu, Aug 31",370831101,bal,8,,Regular Season,2017
tor,0 F/13,"Fri, Sep 1",370901101,bal,1,,Regular Season,2017
tor,7,"Sat, Sep 2",370902101,bal,2,,Regular Season,2017
tor,4 F/12,"Sun, Sep 3",370903101,bal,5,,Regular Season,2017
nyy,7,"Mon, Sep 4",370904101,bal,4,,Regular Season,2017
nyy,6,"Tue, Sep 5",370905101,bal,7,,Regular Season,2017
nyy,,"Wed, Sep 6",,bal,,postponed,Regular Season,2017
nyy,9,"Thu, Sep 7",370907101,bal,1,,Regular Season,2017
bal,3,"Mon, Sep 11",370911114,tor,4,,Regular Season,2017
bal,2,"Tue, Sep 12",370912114,tor,3,,Regular Season,2017
bal,2,"Wed, Sep 13",370913114,tor,1,,Regular Season,2017
bal,5,"Thu, Sep 14",370914110,nyy,13,,Regular Season,2017
bal,2,"Fri, Sep 15",370915110,nyy,8,,Regular Season,2017
bal,3,"Sat, Sep 16",370916110,nyy,9,,Regular Season,2017
bal,6,"Sun, Sep 17",370917110,nyy,4,,Regular Season,2017
bos,10,"Mon, Sep 18",370918101,bal,8 F/11,,Regular Season,2017
bos,1,"Tue, Sep 19",370919101,bal,0 F/11,,Regular Season,2017
bos,9,"Wed, Sep 20",370920101,bal,0,,Regular Season,2017
tb,1,"Thu, Sep 21",370921101,bal,3,,Regular Season,2017
tb,8,"Fri, Sep 22",370922101,bal,3,,Regular Season,2017
tb,9,"Sat, Sep 23",370923101,bal,6,,Regular Season,2017
tb,4,"Sun, Sep 24",370924101,bal,9,,Regular Season,2017
bal,1,"Tue, Sep 26",370926123,pit,10,,Regular Season,2017
bal,3,"Wed, Sep 27",370927123,pit,5,,Regular Season,2017
bal,0,"Fri, Sep 29",370929130,tb,7,,Regular Season,2017
bal,3,"Sat, Sep 30",370930130,tb,4,,Regular Season,2017
bal,0,"Sun, Oct 1",371001130,tb,6,,Regular Season,2017
tb,6,"Fri, Feb 23",380223101,bal,3,,Preseason,2018
bal,6,"Sat, Feb 24",380224122,phi,9,,Preseason,2018
bal,1,"Sun, Feb 25",380225102,bos,7,,Preseason,2018
bal,2,"Tue, Feb 27",380227130,tb,1,,Preseason,2018
stl,10,"Wed, Feb 28",380228101,bal,9,,Preseason,2018
bal,5,"Thu, Mar 1",380301130,tb,2,,Preseason,2018
pit,8,"Fri, Mar 2",380302101,bal,10,,Preseason,2018
bal,4,"Sat, Mar 3",380303122,phi,2,,Preseason,2018
bos,8,"Sun, Mar 4",380304101,bal,10,,Preseason,2018
bal,7,"Wed, Mar 7",380307130,tb,2,,Preseason,2018
tor,9,"Thu, Mar 8",380308101,bal,3,,Preseason,2018
bal,5,"Fri, Mar 9",380309114,tor,8,,Preseason,2018
pit,5,"Sat, Mar 10",380310101,bal,13,,Preseason,2018
bal,7,"Sun, Mar 11",380311102,bos,3,,Preseason,2018
phi,0,"Sun, Mar 11",380311101,bal,4,,Preseason,2018
bal,8,"Mon, Mar 12",380312123,pit,5,,Preseason,2018
nyy,4,"Wed, Mar 14",380314101,bal,7,,Preseason,2018
bal,1,"Thu, Mar 15",380315124,stl,0,,Preseason,2018
bal,4,"Fri, Mar 16",380316121,nym,4,,Preseason,2018
tor,5,"Sat, Mar 17",380317101,bal,2,,Preseason,2018
nym,5,"Sun, Mar 18",380318101,bal,4,,Preseason,2018
bal,4,"Wed, Mar 21",380321110,nyy,9,,Preseason,2018
bos,7,"Thu, Mar 22",380322101,bal,10,,Preseason,2018
tb,1,"Fri, Mar 23",380323101,bal,6,,Preseason,2018
bal,6,"Sun, Mar 25",380325122,phi,5,,Preseason,2018
@Norfolk,6,"Mon, Mar 26",380326333,bal,7,,Preseason,2018
bal,1,"Mon, Apr 2",380402118,hou,6,,Regular Season,2018
bal,6,"Tue, Apr 3",380403118,hou,10,,Regular Season,2018
bal,2,"Wed, Apr 4",380404118,hou,3,,Regular Season,2018
bal,5,"Thu, Apr 5",380405110,nyy,2,,Regular Season,2018
bal,7,"Fri, Apr 6",380406110,nyy,3 F/14,,Regular Season,2018
bal,3,"Sat, Apr 7",380407110,nyy,8,,Regular Season,2018
bal,8,"Sun, Apr 8",380408110,nyy,7 F/12,,Regular Season,2018
tor,7,"Mon, Apr 9",380409101,bal,1,,Regular Season,2018
tor,2,"Tue, Apr 10",380410101,bal,1,,Regular Season,2018
tor,3,"Wed, Apr 11",380411101,bal,5,,Regular Season,2018
bal,3,"Fri, Apr 13",380413102,bos,7,,Regular Season,2018
bal,3,"Sat, Apr 14",380414102,bos,10,,Regular Season,2018
bal,1,"Sun, Apr 15",380415102,bos,3,,Regular Season,2018
bal,,"Mon, Apr 16",,bos,,postponed,Regular Season,2018
tb,,"Tue, Apr 24",,bal,,postponed,Regular Season,2018
tb,8,"Wed, Apr 25",380425101,bal,4,,Regular Season,2018
tb,9,"Thu, Apr 26",380426101,bal,5,,Regular Season,2018
bal,2,"Tue, May 1",380501103,laa,3,,Regular Season,2018
bal,7,"Wed, May 2",380502103,laa,10,,Regular Season,2018
bal,3,"Thu, May 3",380503103,laa,12,,Regular Season,2018
bal,4,"Fri, May 4",380504111,oak,6,,Regular Season,2018
bal,0 F/12,"Sat, May 5",380505111,oak,2,,Regular Season,2018
bal,1,"Sun, May 6",380506111,oak,2,,Regular Season,2018
tb,4,"Fri, May 11",380511101,bal,9,,Regular Season,2018
tb,3,"Sat, May 12",380512201,bal,6,,Regular Season,2018
tb,10,"Sat, May 12",380512301,bal,3,,Regular Season,2018
tb,1,"Sun, May 13",380513101,bal,17,,Regular Season,2018
phi,,"Tue, May 15",,bal,,postponed,Regular Season,2018
phi,4,"Wed, May 16",380516101,bal,1,,Regular Season,2018
bal,2,"Thu, May 17",380517102,bos,6,,Regular Season,2018
bal,7,"Fri, May 18",380518102,bos,4,,Regular Season,2018
bal,3,"Sat, May 19",380519102,bos,6,,Regular Season,2018
bal,0,"Sun, May 20",380520102,bos,5,,Regular Season,2018
bal,2,"Fri, May 25",380525130,tb,0,,Regular Season,2018
bal,1,"Sat, May 26",380526130,tb,5,,Regular Season,2018
bal,3,"Sun, May 27",380527130,tb,8,,Regular Season,2018
wsh,6,"Mon, May 28",380528101,bal,0,,Regular Season,2018
wsh,3,"Tue, May 29",380529101,bal,2,,Regular Season,2018
wsh,2,"Wed, May 30",380530101,bal,0,,Regular Season,2018
nyy,,"Thu, May 31",,bal,,postponed,Regular Season,2018
nyy,4,"Fri, Jun 1",380601101,bal,1,,Regular Season,2018
nyy,8,"Sat, Jun 2",380602101,bal,5,,Regular Season,2018
nyy,,"Sun, Jun 3",,bal,,postponed,Regular Season,2018
bal,2,"Tue, Jun 5",380605121,nym,1,,Regular Season,2018
bal,1,"Wed, Jun 6",380606121,nym,0,,Regular Season,2018
bal,4 F/10,"Thu, Jun 7",380607114,tor,5,,Regular Season,2018
bal,1,"Fri, Jun 8",380608114,tor,5,,Regular Season,2018
bal,3 F/10,"Sat, Jun 9",380609114,tor,4,,Regular Season,2018
bal,3,"Sun, Jun 10",380610114,tor,13,,Regular Season,2018
bos,2,"Mon, Jun 11",380611101,bal,0 F/12,,Regular Season,2018
bos,6,"Tue, Jun 12",380612101,bal,4,,Regular Season,2018
bos,5,"Wed, Jun 13",380613101,bal,1,,Regular Season,2018
mia,2,"Fri, Jun 15",380615101,bal,0,,Regular Season,2018
mia,5,"Sat, Jun 16",380616101,bal,4,,Regular Season,2018
mia,4,"Sun, Jun 17",380617101,bal,10,,Regular Season,2018
bal,7,"Tue, Jun 19",380619120,wsh,9,,Regular Season,2018
bal,3,"Wed, Jun 20",380620120,wsh,0,,Regular Season,2018
bal,2,"Thu, Jun 21",380621120,wsh,4,,Regular Season,2018
ari,1,"Sun, May 16",300516115,atl,13,,Regular Season,2010
nym,3,"Mon, May 17",300517115,atl,2,,Regular Season,2010
nym,2,"Tue, May 18",300518115,atl,3,,Regular Season,2010
sea,5,"Mon, Jun 25",380625101,bal,3,,Regular Season,2018
sea,3,"Tue, Jun 26",380626101,bal,2,,Regular Season,2018
sea,8,"Wed, Jun 27",380627101,bal,7 F/11,,Regular Season,2018
sea,4,"Thu, Jun 28",380628101,bal,2 F/10,,Regular Season,2018
laa,7,"Fri, Jun 29",380629101,bal,1,,Regular Season,2018
laa,6,"Sat, Jun 30",380630101,bal,2,,Regular Season,2018
laa,2,"Sun, Jul 1",380701101,bal,8,,Regular Season,2018
bal,2,"Tue, Jul 3",380703122,phi,3,,Regular Season,2018
bal,1,"Wed, Jul 4",380704122,phi,4,,Regular Season,2018
nyy,4,"Mon, Jul 9",380709201,bal,5,,Regular Season,2018
nyy,10,"Mon, Jul 9",380709301,bal,2,,Regular Season,2018
nyy,5,"Tue, Jul 10",380710101,bal,6,,Regular Season,2018
nyy,9,"Wed, Jul 11",380711101,bal,0,,Regular Season,2018
phi,5,"Thu, Jul 12",380712101,bal,4,,Regular Season,2018
tex,5,"Fri, Jul 13",380713101,bal,4,,Regular Season,2018
tex,0,"Sat, Jul 14",380714101,bal,1,,Regular Season,2018
tex,5,"Sun, Jul 15",380715101,bal,6,,Regular Season,2018
bal,7 F/10,"Fri, Jul 20",380720114,tor,8,,Regular Season,2018
bal,1,"Sat, Jul 21",380721114,tor,4,,Regular Season,2018
bal,4,"Sun, Jul 22",380722114,tor,5,,Regular Season,2018
bos,5,"Mon, Jul 23",380723101,bal,3,,Regular Season,2018
bos,6,"Tue, Jul 24",380724101,bal,7,,Regular Season,2018
bos,,"Wed, Jul 25",,bal,,postponed,Regular Season,2018
tb,4,"Thu, Jul 26",380726101,bal,3,,Regular Season,2018
tb,5,"Fri, Jul 27",380727101,bal,15,,Regular Season,2018
tb,2,"Sat, Jul 28",380728101,bal,11,,Regular Season,2018
tb,5,"Sun, Jul 29",380729101,bal,11,,Regular Season,2018
bal,3,"Tue, Jul 31",380731110,nyy,6,,Regular Season,2018
bal,7,"Wed, Aug 1",380801110,nyy,5,,Regular Season,2018
bal,8,"Thu, Aug 2",380802113,tex,17,,Regular Season,2018
bal,3,"Fri, Aug 3",380803113,tex,11,,Regular Season,2018
bal,1,"Sat, Aug 4",380804113,tex,3,,Regular Season,2018
bal,9,"Sun, Aug 5",380805113,tex,6,,Regular Season,2018
bal,3,"Tue, Aug 7",380807130,tb,4,,Regular Season,2018
bal,5,"Wed, Aug 8",380808130,tb,4,,Regular Season,2018
bal,4,"Thu, Aug 9",380809130,tb,5,,Regular Season,2018
bos,19,"Fri, Aug 10",380810101,bal,12,,Regular Season,2018
bos,5,"Sat, Aug 11",380811201,bal,0,,Regular Season,2018
bos,6,"Sat, Aug 11",380811301,bal,4,,Regular Season,2018
bos,4,"Sun, Aug 12",380812101,bal,1,,Regular Season,2018
nym,3,"Tue, Aug 14",380814101,bal,6,,Regular Season,2018
nym,16,"Wed, Aug 15",380815101,bal,5,,Regular Season,2018
bal,3,"Mon, Aug 20",380820114,tor,5,,Regular Season,2018
bal,2,"Tue, Aug 21",380821114,tor,8,,Regular Season,2018
bal,0,"Wed, Aug 22",380822114,tor,6,,Regular Season,2018
nyy,7,"Fri, Aug 24",380824101,bal,5 F/10,,Regular Season,2018
nyy,10,"Sat, Aug 25",380825201,bal,3,,Regular Season,2018
nyy,5,"Sat, Aug 25",380825301,bal,1,,Regular Season,2018
nyy,5,"Sun, Aug 26",380826101,bal,3,,Regular Season,2018
tor,0,"Mon, Aug 27",380827101,bal,7,,Regular Season,2018
tor,5,"Tue, Aug 28",380828101,bal,12,,Regular Season,2018
tor,5,"Wed, Aug 29",380829101,bal,10,,Regular Season,2018
bal,1,"Mon, Sep 3",380903112,sea,2,,Regular Season,2018
bal,5,"Tue, Sep 4",380904112,sea,3,,Regular Season,2018
bal,2,"Wed, Sep 5",380905112,sea,5,,Regular Season,2018
bal,2,"Fri, Sep 7",380907130,tb,14,,Regular Season,2018
bal,5,"Sat, Sep 8",380908130,tb,10,,Regular Season,2018
bal,3,"Sun, Sep 9",380909130,tb,8,,Regular Season,2018
oak,3,"Tue, Sep 11",380911101,bal,2,,Regular Season,2018
oak,10,"Wed, Sep 12",380912101,bal,0,,Regular Season,2018
oak,3,"Thu, Sep 13",380913101,bal,5,,Regular Season,2018
tor,5,"Mon, Sep 17",380917101,bal,0,,Regular Season,2018
tor,6,"Tue, Sep 18",380918101,bal,4,,Regular Season,2018
tor,1,"Wed, Sep 19",380919101,bal,2,,Regular Season,2018
bal,8,"Fri, Sep 21",380921110,nyy,10,,Regular Season,2018
bal,2 F/11,"Sat, Sep 22",380922110,nyy,3,,Regular Season,2018
bal,6,"Sun, Sep 23",380923110,nyy,3,,Regular Season,2018
bal,2,"Mon, Sep 24",380924102,bos,6,,Regular Season,2018
bal,,"Tue, Sep 25",,bos,,postponed,Regular Season,2018
bal,3,"Wed, Sep 26",380926202,bos,19,,Regular Season,2018
bal,10,"Wed, Sep 26",380926302,bos,3,,Regular Season,2018
hou,,"Thu, Sep 27",,bal,,postponed,Regular Season,2018
hou,2,"Fri, Sep 28",380928101,bal,1,,Regular Season,2018
hou,4,"Sat, Sep 29",380929201,bal,3,,Regular Season,2018
hou,5,"Sat, Sep 29",380929301,bal,2,,Regular Season,2018
hou,0,"Sun, Sep 30",380930101,bal,4,,Regular Season,2018
tor,8,"Sun, Feb 24",401078899,bal,9,,Preseason,2019
tb,11,"Tue, Feb 26",401078915,bal,5 F/8,,Preseason,2019
bal,7,"Wed, Feb 27",401078917,bos,6,,Preseason,2019
bal,5,"Thu, Feb 28",401078923,phi,5,,Preseason,2019
tb,10,"Fri, Mar 1",401079157,bal,5,,Preseason,2019
bal,2,"Fri, Mar 1",401078931,nyy,2,,Preseason,2019
bal,9,"Sat, Mar 2",401078939,bos,1,,Preseason,2019
pit,10,"Tue, Mar 5",401078982,bal,4,,Preseason,2019
bal,9,"Wed, Mar 6",401078987,tb,6,,Preseason,2019
bal,4,"Thu, Mar 7",401078992,pit,5,,Preseason,2019
bos,2,"Fri, Mar 8",401078999,bal,4,,Preseason,2019
bal,17,"Sat, Mar 9",401079007,tb,15,,Preseason,2019
nyy,6,"Sat, Mar 9",401079168,bal,1,,Preseason,2019
phi,8,"Sun, Mar 10",401079016,bal,5,,Preseason,2019
bal,7,"Tue, Mar 12",401079025,nyy,8,,Preseason,2019
tor,4,"Wed, Mar 13",401079038,bal,6,,Preseason,2019
bal,4,"Sat, Mar 16",401079053,tor,3,,Preseason,2019
nyy,5,"Sun, Mar 17",401079063,bal,3,,Preseason,2019
bos,6,"Wed, Mar 20",401079080,bal,4,,Preseason,2019
bal,5,"Thu, Mar 21",401079087,pit,7,,Preseason,2019
bal,0,"Fri, Mar 22",401079093,tor,4,,Preseason,2019
bal,4,"Sun, Mar 24",401079107,phi,11,,Preseason,2019
pit,1,"Sun, Mar 24",401079187,bal,1,,Preseason,2019
nym,9,"Mon, Mar 25",401079117,bal,7,,Preseason,2019
bal,2,"Thu, Mar 28",401074734,nyy,7,,Regular Season,2019
bal,5,"Sat, Mar 30",401074757,nyy,3,,Regular Season,2019
bal,7,"Sun, Mar 31",401074772,nyy,5,,Regular Season,2019
bal,6,"Mon, Apr 1",401074787,tor,5,,Regular Season,2019
bal,2,"Tue, Apr 2",401074800,tor,1,,Regular Season,2019
bal,3,"Wed, Apr 3",401074812,tor,5,,Regular Season,2019
nyy,8,"Thu, Apr 4",401074831,bal,4,,Regular Season,2019
nyy,6,"Sat, Apr 6",401074858,bal,4,,Regular Season,2019
nyy,15,"Sun, Apr 7",401074871,bal,3,,Regular Season,2019
oak,4,"Mon, Apr 8",401074882,bal,12,,Regular Season,2019
oak,13,"Tue, Apr 9",401074896,bal,2,,Regular Season,2019
oak,10,"Wed, Apr 10",401074911,bal,3,,Regular Season,2019
oak,8,"Thu, Apr 11",401074921,bal,5,,Regular Season,2019
bal,4,"Fri, Apr 12",401074924,bos,6,,Regular Season,2019
bal,9,"Sat, Apr 13",401074938,bos,5,,Regular Season,2019
bal,0,"Sun, Apr 14",401074952,bos,4,,Regular Season,2019
bal,8,"Mon, Apr 15",401074966,bos,1,,Regular Season,2019
bal,2,"Tue, Apr 16",401074976,tb,4,,Regular Season,2019
bal,1,"Wed, Apr 17",401074991,tb,8,,Regular Season,2019
bal,6,"Thu, Apr 18",401075004,tb,5 F/11,,Regular Season,2019
tb,7,"Fri, May 3",401075210,bal,0,,Regular Season,2019
tb,0,"Sat, May 4",401075226,bal,3,,Regular Season,2019
tb,,"Sun, May 5",,bal,,postponed,Regular Season,2019
bos,1,"Mon, May 6",401075256,bal,4,,Regular Season,2019
bos,8,"Tue, May 7",401075268,bal,5,,Regular Season,2019
bos,2,"Wed, May 8",401075284,bal,1 F/12,,Regular Season,2019
laa,8,"Fri, May 10",401075308,bal,3,,Regular Season,2019
laa,7,"Sat, May 11",401075324,bal,2,,Regular Season,2019
